record_index,pc1,pc2,dataset_source
18508,-9.461133,-2.1594703,instagram_data
30928,-7.1624894,3.0002515,instagram_data2
29975,2.3679154,-5.5038185,instagram_data2
16450,4.4729195,13.126004,instagram_data
172,3.2132435,-5.380173,instagram_data
30933,-1.9111701,-12.25104,instagram_data2
10497,-11.239553,-0.2211467,instagram_data
10628,-5.3648653,0.2654845,instagram_data
11425,-10.877571,-4.293891,instagram_data
2758,5.3288403,4.3284345,instagram_data
21141,6.225717,-1.1255666,instagram_data2
23914,-3.6309917,1.9526703,instagram_data2
21516,-0.66685486,2.6576662,instagram_data2
7772,31.421677,-17.255604,instagram_data
26986,-7.6693935,-0.750976,instagram_data2
12315,1.0930184,-4.850155,instagram_data
3989,-10.338628,0.23210764,instagram_data
33103,-13.685388,-3.5485623,instagram_data2
29190,4.593575,1.0563382,instagram_data2
9362,18.316372,5.0434904,instagram_data
24306,-11.482748,-3.0663018,instagram_data2
11890,-5.0174184,3.3165944,instagram_data
15046,6.0832443,13.254295,instagram_data
2011,-5.5603757,1.9432583,instagram_data
16915,-7.586051,4.080107,instagram_data
21126,-9.560857,-5.6070914,instagram_data2
8272,13.198501,2.8381834,instagram_data
14543,0.06739003,10.911669,instagram_data
16085,4.47406,4.6633945,instagram_data
10697,-1.0861732,-7.8248854,instagram_data
20125,8.636286,-18.530226,instagram_data
17211,-8.131601,5.58876,instagram_data
4978,-1.583281,-1.2348495,instagram_data
9247,-0.7227906,-7.5935855,instagram_data
9926,-10.761324,2.547813,instagram_data
19585,0.9863608,11.894387,instagram_data
7961,10.360214,9.989857,instagram_data
30409,-5.8999543,5.713034,instagram_data2
12307,-5.240155,1.72073,instagram_data
1160,0.13656175,8.704123,instagram_data
2056,6.2475886,-6.1255245,instagram_data
6946,-13.621027,-4.45504,instagram_data
10904,-1.4114552,1.6887964,instagram_data
11423,1.9744251,-2.8469782,instagram_data
21085,1.9433469,7.7253437,instagram_data2
11770,6.5746856,-9.400196,instagram_data
13338,-1.0069063,-9.220731,instagram_data
32438,7.0271544,12.694733,instagram_data2
7911,13.880856,-13.343795,instagram_data
33286,24.349709,13.828618,instagram_data2
9937,-0.31862926,1.7976868,instagram_data
31753,1.7498444,8.258937,instagram_data2
34141,-5.107387,-6.2388806,instagram_data2
29977,20.438648,-14.188326,instagram_data2
31310,0.8618529,3.9590037,instagram_data2
26959,0.77166903,-11.611843,instagram_data2
34484,-6.9589787,-4.5803924,instagram_data2
11023,-8.592288,3.0902975,instagram_data
175,0.7734273,4.5162706,instagram_data
4264,-5.616772,3.2207158,instagram_data
10958,1.1069905,-0.12919325,instagram_data
25582,1.2455721,-2.1462936,instagram_data2
19860,-1.7822918,-6.064336,instagram_data
5762,5.98995,5.698613,instagram_data
22490,0.6674124,-4.8811817,instagram_data2
5005,2.6815178,7.6087704,instagram_data
16678,-8.384534,3.9896579,instagram_data
7965,-9.641581,1.9344152,instagram_data
33905,-10.052246,1.4945803,instagram_data2
31002,-3.4259603,3.1859622,instagram_data2
666,10.824743,-11.855172,instagram_data
14189,-3.810104,-2.743856,instagram_data
16351,14.094237,-0.1079659,instagram_data
32030,-7.8008904,-4.8517423,instagram_data2
6020,-5.0973544,-2.435809,instagram_data
20136,11.247252,18.775677,instagram_data
33211,8.864955,-8.060787,instagram_data2
10421,3.8251245,-14.211417,instagram_data
12770,-0.69983155,3.0924356,instagram_data
1855,8.504676,-6.277222,instagram_data
28507,-7.7916436,1.0472124,instagram_data2
647,-7.4907894,3.150907,instagram_data
24419,-3.782406,0.2380206,instagram_data2
13025,0.42519173,13.129205,instagram_data
17464,11.436632,-4.174978,instagram_data
5290,7.7393546,14.346111,instagram_data
13749,0.77243924,3.563984,instagram_data
10766,-6.249912,-0.5190282,instagram_data
17945,-2.41433,4.4142723,instagram_data
30355,22.963644,3.8480093,instagram_data2
32304,-3.9250765,6.197623,instagram_data2
3828,-4.14344,6.9292874,instagram_data
5910,-6.4364777,-2.5468445,instagram_data
13804,16.496117,-2.3254333,instagram_data
29218,4.4318676,9.832149,instagram_data2
26442,-1.2997876,4.0761757,instagram_data2
26198,-8.178247,-12.240218,instagram_data2
11550,17.684473,-4.468223,instagram_data
22785,-4.6537194,-9.604942,instagram_data2
4371,1.6685742,9.937058,instagram_data
24760,6.494163,7.712925,instagram_data2
34070,3.9110925,4.735699,instagram_data2
30907,-5.6789384,-7.0023413,instagram_data2
25689,11.748911,13.6940975,instagram_data2
31331,-14.226432,-2.8604417,instagram_data2
891,-3.5963593,6.8064003,instagram_data
22498,-9.728688,1.3227043,instagram_data2
2474,1.2269928,-8.950006,instagram_data
17103,-2.2053044,13.113733,instagram_data
6425,7.703701,13.696433,instagram_data
18403,11.76713,4.293236,instagram_data
9398,-11.796456,-1.8111767,instagram_data
22307,-2.0719914,3.8170655,instagram_data2
10782,-16.152826,-2.7167294,instagram_data
23396,6.689586,-17.99524,instagram_data2
10718,-10.546484,0.6423725,instagram_data
10393,-6.192759,-0.32856458,instagram_data
33111,1.9479495,5.576361,instagram_data2
22178,-5.1724052,-2.7701461,instagram_data2
17250,-4.285966,3.2515128,instagram_data
26102,-6.3864717,1.036203,instagram_data2
24272,1.656238,3.5640514,instagram_data2
2907,-6.8132777,-10.251236,instagram_data
32426,-0.775602,-0.101552844,instagram_data2
23454,-1.9031276,4.2367854,instagram_data2
7624,-9.423161,-3.1856585,instagram_data
21844,2.5886652,1.7711439,instagram_data2
10316,-2.5875783,-2.5857286,instagram_data
12932,2.6866734,-7.4021363,instagram_data
18460,-9.607631,4.2507143,instagram_data
4787,5.2542343,11.791944,instagram_data
24619,16.05123,12.400778,instagram_data2
21802,0.079721965,12.246617,instagram_data2
33067,-13.396395,-5.3789964,instagram_data2
7133,-9.550513,6.4305696,instagram_data
14965,-0.27042174,6.402199,instagram_data
4167,4.022567,5.4679174,instagram_data
17361,0.23611498,-3.3358727,instagram_data
20746,12.949759,-13.083079,instagram_data2
14178,-1.6067072,-2.0057228,instagram_data
9485,2.9477065,12.94926,instagram_data
784,-2.657185,8.414149,instagram_data
12948,25.516111,6.516053,instagram_data
30183,2.2172005,-14.153043,instagram_data2
4000,-3.790311,0.08153779,instagram_data
28720,2.2889578,4.7341623,instagram_data2
20408,-4.704283,-9.990115,instagram_data
34142,-8.49303,-1.0642297,instagram_data2
33469,11.392832,13.225779,instagram_data2
29894,6.553399,-5.0009785,instagram_data2
9341,-2.8442383,-3.8215015,instagram_data
13336,-14.930126,-3.8196197,instagram_data
26107,-3.8283954,-1.6525469,instagram_data2
33670,-2.9549701,-7.361333,instagram_data2
14073,-5.093204,-2.0164528,instagram_data
24582,-0.014835654,12.119759,instagram_data2
9727,-10.339537,3.0747607,instagram_data
26896,-9.796484,0.7993754,instagram_data2
30606,-1.3491329,-0.14890258,instagram_data2
32938,-0.30378,-1.2651533,instagram_data2
31409,17.485062,-8.8399315,instagram_data2
6677,-5.9458847,2.1586123,instagram_data
26642,24.815435,-3.6089578,instagram_data2
17686,13.338955,0.75987726,instagram_data
29316,-4.4157724,-1.7018821,instagram_data2
8951,-8.674885,-8.312541,instagram_data
208,7.8051295,-2.2239683,instagram_data
19735,12.259499,-5.4612584,instagram_data
12248,-13.223072,0.5350356,instagram_data
23430,-0.63163596,-11.494153,instagram_data2
20003,9.095995,-6.523784,instagram_data
9006,-8.806821,2.9519086,instagram_data
7055,-6.2121487,-5.044366,instagram_data
27206,13.584936,-14.560971,instagram_data2
21177,4.593544,-9.213286,instagram_data2
13586,-4.45641,0.9788354,instagram_data
32161,7.908338,6.4656434,instagram_data2
17992,-1.910404,2.8120232,instagram_data
27514,-6.126159,-2.0858037,instagram_data2
18296,6.713567,-2.049127,instagram_data
24758,5.4375424,-11.753314,instagram_data2
23856,-3.0947406,2.0344968,instagram_data2
16311,10.978551,-3.1324475,instagram_data
1923,7.4442434,5.464709,instagram_data
31564,-1.0138745,1.8289052,instagram_data2
21598,-8.061963,-1.1345712,instagram_data2
17942,-1.643999,-10.379512,instagram_data
17301,-6.1076794,-6.081098,instagram_data
29412,6.374607,3.6783578,instagram_data2
28602,1.0665835,7.811745,instagram_data2
4524,8.660081,-8.660846,instagram_data
13508,-9.024559,-0.45136738,instagram_data
10363,-5.108889,4.935709,instagram_data
4857,-10.33277,-3.9430995,instagram_data
17449,-3.6823037,-3.483963,instagram_data
31851,-11.817231,-1.253487,instagram_data2
19699,-1.3987416,3.9580488,instagram_data
29302,-2.3716593,-15.348848,instagram_data2
1375,-9.172648,1.199621,instagram_data
11022,-8.562316,1.8964028,instagram_data
31113,-8.25456,3.698434,instagram_data2
24495,-2.4583702,-3.335192,instagram_data2
1913,-1.9147491,3.6196344,instagram_data
30979,-7.649367,-4.408071,instagram_data2
17569,-13.692919,-2.0748599,instagram_data
25461,-15.473727,-3.9388006,instagram_data2
7868,1.4598395,14.027309,instagram_data
31611,12.124545,-2.6796055,instagram_data2
10429,-11.597912,-3.5430357,instagram_data
25712,-0.8392424,19.301462,instagram_data2
314,5.5069833,2.1470277,instagram_data
24053,-5.738306,0.60571504,instagram_data2
7219,4.788914,7.0814223,instagram_data
2408,6.896453,-18.012314,instagram_data
10308,-11.936939,-0.8157555,instagram_data
30767,5.1785636,4.651324,instagram_data2
32612,4.68164,-0.33275008,instagram_data2
18985,-6.7708316,3.5624275,instagram_data
8098,8.725106,-8.747228,instagram_data
1085,-9.980481,-4.7910867,instagram_data
20782,-8.674196,0.10452222,instagram_data2
27999,2.091141,9.368127,instagram_data2
23639,5.822502,-2.222119,instagram_data2
15245,-0.8801427,9.215326,instagram_data
25728,-13.850568,-2.691676,instagram_data2
16482,10.21528,-0.79994106,instagram_data
17639,-4.1988354,3.269057,instagram_data
21918,4.721356,6.1750393,instagram_data2
14752,4.3783526,6.8083916,instagram_data
11899,-11.380788,-0.70955604,instagram_data
10088,6.556512,5.640604,instagram_data
30099,-8.075751,-5.0144186,instagram_data2
5569,14.598702,21.689764,instagram_data
3584,-6.52977,3.1438034,instagram_data
8350,-10.929272,-5.0960445,instagram_data
6548,-5.2772665,-7.8622847,instagram_data
22932,-1.4819583,8.662353,instagram_data2
5180,-4.516131,0.8204303,instagram_data
23273,-12.267853,-4.0238934,instagram_data2
22479,-12.641201,-1.2217302,instagram_data2
32498,-3.1853356,-2.458413,instagram_data2
28866,6.0972805,11.568794,instagram_data2
6403,-13.111875,-0.6210993,instagram_data
27096,1.7854806,1.3751371,instagram_data2
24452,-1.2026621,4.65056,instagram_data2
12100,-2.9581015,9.990066,instagram_data
25806,-1.364882,6.3847904,instagram_data2
7800,-7.056842,3.946241,instagram_data
24890,-1.0559735,0.9634138,instagram_data2
23355,4.8890176,-9.12157,instagram_data2
29409,-3.1460307,-4.840293,instagram_data2
8751,-8.638329,-5.397203,instagram_data
3556,-8.0827675,-0.6327723,instagram_data
33802,-10.149967,0.7632812,instagram_data2
30569,-6.087359,-3.145823,instagram_data2
13916,9.3073635,4.605723,instagram_data
7008,5.402886,-2.9485896,instagram_data
25071,2.8739443,-5.7546005,instagram_data2
14212,13.679698,-12.753161,instagram_data
33580,-5.8573213,3.2835913,instagram_data2
24518,-7.1192203,4.06425,instagram_data2
7678,7.2873726,-0.42686597,instagram_data
16307,-8.858188,3.53284,instagram_data
32734,0.88614106,4.0437083,instagram_data2
9344,-8.627075,0.13336904,instagram_data
18839,-3.794668,2.368684,instagram_data
6681,8.581801,-16.165695,instagram_data
24086,-7.6421995,-2.435548,instagram_data2
20482,16.605968,-14.041152,instagram_data
2847,-1.3183753,5.433076,instagram_data
21791,11.05188,14.88599,instagram_data2
34270,-2.3281102,-4.922376,instagram_data2
13147,-9.58735,2.6516643,instagram_data
34059,14.090707,-12.1204605,instagram_data2
29170,8.059129,-3.2182918,instagram_data2
16079,-9.536672,-0.66629285,instagram_data
22161,2.2250228,-6.8440394,instagram_data2
27177,-4.656756,6.362778,instagram_data2
24950,-7.487675,-11.387915,instagram_data2
3867,2.08945,5.756384,instagram_data
11603,-5.1448917,-2.846565,instagram_data
11807,-7.939232,0.1785139,instagram_data
1904,10.399472,11.609543,instagram_data
4422,-4.18015,-3.9149477,instagram_data
8419,-1.394623,6.82414,instagram_data
2147,-9.464761,2.212118,instagram_data
379,2.979402,0.07441576,instagram_data
26719,-7.4781537,1.2989397,instagram_data2
31699,-6.2039165,-2.6607437,instagram_data2
13597,-1.0542225,-2.0860143,instagram_data
12527,-11.0837145,-7.2595797,instagram_data
9452,2.6899207,-0.5173748,instagram_data
17993,-1.1564083,9.044347,instagram_data
29102,2.786003,-9.702514,instagram_data2
4324,3.7091901,-9.342919,instagram_data
27440,-2.7724738,4.8154407,instagram_data2
26398,11.224046,17.183388,instagram_data2
9752,1.5466989,7.03487,instagram_data
34699,-5.70762,1.5304234,instagram_data2
2298,14.335832,-6.142536,instagram_data
3854,-11.931813,-2.037576,instagram_data
1225,-5.8883967,-1.7584238,instagram_data
13232,-5.346915,6.3664126,instagram_data
30423,-9.834716,-8.8116045,instagram_data2
11377,2.2734478,-13.604861,instagram_data
33000,2.625535,3.3581033,instagram_data2
6818,-3.203387,-4.0446844,instagram_data
10209,7.0124454,-7.083234,instagram_data
30198,21.8749,-8.721087,instagram_data2
30204,1.1826329,-2.5890372,instagram_data2
8991,-12.911961,-4.155926,instagram_data
14955,17.67592,-15.278337,instagram_data
15723,-9.156719,-1.177672,instagram_data
12843,-8.191483,6.1799407,instagram_data
10044,-12.8446,-1.889643,instagram_data
10095,-4.7235637,10.026087,instagram_data
11775,4.807796,2.3025532,instagram_data
4751,-3.1862588,-0.70198,instagram_data
33916,-0.011426744,4.404381,instagram_data2
30275,4.5944448,-10.849295,instagram_data2
29663,13.062903,-1.6744028,instagram_data2
3051,-9.725652,-7.3811774,instagram_data
7155,-1.4715511,-1.8163214,instagram_data
31772,-11.290988,-0.08690435,instagram_data2
2630,4.536,3.8098643,instagram_data
12481,6.853678,-0.59014904,instagram_data
6088,-12.220283,-2.0509105,instagram_data
33407,-0.30580097,6.7185307,instagram_data2
20363,-3.320187,-4.5664163,instagram_data
3494,2.3445146,5.5296726,instagram_data
28582,3.9866836,3.1415114,instagram_data2
6822,-8.132917,-0.4125629,instagram_data
27363,-5.7095666,4.1932817,instagram_data2
8065,9.655043,1.4215397,instagram_data
22784,-2.962898,-6.3077884,instagram_data2
24874,10.92116,-12.474787,instagram_data2
3168,-8.204432,-1.7644701,instagram_data
5543,11.331502,-0.38714015,instagram_data
19312,16.869205,-15.966588,instagram_data
31264,-5.151032,1.1239789,instagram_data2
31938,11.081085,7.061662,instagram_data2
16410,6.837237,0.6533697,instagram_data
33920,-7.677191,0.42330086,instagram_data2
14069,13.081273,-8.476083,instagram_data
6478,-10.48126,0.7254768,instagram_data
8237,15.623209,1.6650043,instagram_data
7065,-11.029975,-1.6278163,instagram_data
18594,12.717888,-24.062666,instagram_data
29,10.48302,12.182525,instagram_data
25020,-9.309804,-2.9001877,instagram_data2
27770,7.651511,3.9006333,instagram_data2
30363,6.0460634,0.0868901,instagram_data2
18895,-7.7891984,-5.1916757,instagram_data
20533,0.20398563,3.9970424,instagram_data2
7750,-1.3841532,-0.13966289,instagram_data
2467,-2.5119429,-2.1084998,instagram_data
18514,0.6104281,-15.554572,instagram_data
8374,-2.031866,2.2278214,instagram_data
16122,12.978416,7.4462237,instagram_data
6563,12.972664,17.902672,instagram_data
3101,0.5675542,5.7774982,instagram_data
18370,-1.7170011,-10.404562,instagram_data
14905,5.0625305,12.201237,instagram_data
28600,5.5720744,7.3194966,instagram_data2
10415,-4.4110055,-7.8826594,instagram_data
24925,7.9955783,4.609673,instagram_data2
30258,19.138996,8.420815,instagram_data2
15679,1.0294869,5.989844,instagram_data
30474,5.688642,-16.580988,instagram_data2
15776,-5.2845654,2.928348,instagram_data
17092,1.7654705,3.3947475,instagram_data
1074,0.40111613,1.3856305,instagram_data
832,-3.438012,1.347884,instagram_data
16169,-8.774838,-2.309856,instagram_data
842,-6.656742,0.1746527,instagram_data
16253,-8.214436,0.14237739,instagram_data
11786,1.5849886,-2.9435031,instagram_data
15714,7.262002,3.2030377,instagram_data
29892,0.9105352,-5.4166145,instagram_data2
25418,-9.155349,0.17275919,instagram_data2
33491,9.514252,9.296583,instagram_data2
23134,-12.549787,-3.6822367,instagram_data2
22190,-2.8076437,6.4846153,instagram_data2
12235,4.313212,4.138723,instagram_data
169,-3.5341086,2.0914197,instagram_data
18248,11.813558,6.396625,instagram_data
30178,-9.776515,-6.6415668,instagram_data2
28375,24.952984,-27.27644,instagram_data2
2274,-4.861431,-6.7543125,instagram_data
16626,15.05286,-0.018916719,instagram_data
32352,-1.1866984,3.3132563,instagram_data2
17714,-0.62328005,-3.2157876,instagram_data
39,-7.743827,4.5774493,instagram_data
7837,1.1423786,-0.15216224,instagram_data
1664,23.850368,-9.056076,instagram_data
3680,-14.716422,-1.2313061,instagram_data
25088,-2.1992,-6.198957,instagram_data2
25839,1.9405816,-5.9471602,instagram_data2
14049,13.959379,-13.056697,instagram_data
34922,-6.2969007,9.491618,instagram_data2
27521,11.405741,4.126688,instagram_data2
97,-11.166995,-0.60807824,instagram_data
16342,-7.23469,-2.3470438,instagram_data
5855,-3.5590162,-7.7442117,instagram_data
18511,9.853622,-12.725516,instagram_data
15941,9.955489,2.0468094,instagram_data
27879,-10.926154,-6.8855653,instagram_data2
2762,-3.1169488,8.523079,instagram_data
33498,2.368205,13.55304,instagram_data2
12367,-6.5282636,2.537856,instagram_data
22949,16.353498,8.950708,instagram_data2
16027,-4.1400824,5.532787,instagram_data
26718,-9.734145,-0.59912616,instagram_data2
27509,5.380987,-18.52792,instagram_data2
33437,3.5015438,8.372424,instagram_data2
31746,-5.3487964,7.0771985,instagram_data2
22733,-10.080336,-2.1509805,instagram_data2
26828,6.7497153,-2.962456,instagram_data2
25933,-5.244703,-11.560293,instagram_data2
4730,5.302931,2.090507,instagram_data
24653,4.1392508,-10.987636,instagram_data2
23938,8.340008,-9.115828,instagram_data2
16045,-2.34296,4.6398497,instagram_data
34774,-0.405403,0.9833539,instagram_data2
28062,1.2467595,6.771284,instagram_data2
23614,-13.670844,-1.3329939,instagram_data2
7972,3.4864757,-0.80948806,instagram_data
2215,-10.364446,-7.5017867,instagram_data
3959,-11.316634,-0.250455,instagram_data
28844,5.47559,5.8004794,instagram_data2
1787,8.885581,9.04075,instagram_data
17651,3.7078276,-3.365098,instagram_data
